TriadID	Chr	Pos	RecombinationRate
T010229	4D	28446053	0
T010230	4A	575736630	0.09
T010230	4B	40235477	0.27
T010230	4D	27560466	0
T010231	4A	575778984	0.09
T010231	4B	40076327	0.27
T010231	4D	27397477	0
T010232	4A	575799504	0.09
T010232	4B	40064658	0.27
T010232	4D	27383715	0
T010233	4A	575802441	0.09
T010233	4B	39310672	0.26
T010233	4D	26934147	0
T010234	4A	575808722	0.09
T010234	4B	39735813	0.26
T010234	4D	27115191	0
T010235	4A	576052489	0.09
T010235	4B	39759865	0.26
T010235	4D	27141370	0
T010236	4A	576162341	0.09
T010236	4B	39905894	0.26
T010236	4D	27158883	0
T010237	4A	576566180	0.09
T010237	4B	39302570	0.26
T010237	4D	26924687	0
T010238	4A	576703112	0.09
T010238	4B	39121245	0.26
T010238	4D	26668883	0
T010239	4A	576923776	0.09
T010239	4B	39044448	0.26
T010239	4D	26511498	0
T010241	4A	577052333	0.09
T010241	4B	38788175	0.17
T010241	4D	26247465	0
T010242	4A	577109779	0.09
T010242	4B	38625291	0.17
T010242	4D	26206150	0
T010243	4A	577228911	0.09
T010243	4B	38282659	0.17
T010243	4D	25989260	0
T010244	4A	577470240	0.09
T010244	4B	38005431	0.17
T010244	4D	25583275	0
T010245	4A	577494291	0.09
T010245	4B	37864300	0.16
T010245	4D	25498832	0
T010246	4A	577544800	0.09
T010246	4B	37851314	0.16
T010246	4D	25487371	0
T010247	4A	577979490	0.09
T010247	4B	37318298	0.16
T010247	4D	25378833	0
T010248	4A	578234238	0.09
T010248	4B	37173961	0.16
T010248	4D	25193990	0
T010249	4A	578536510	0.09
T010249	4B	35523233	0.04
T010249	4D	23423053	0
T010251	4A	578543981	0.09
T010251	4B	35510718	0.04
T010251	4D	23415984	0
T010252	4A	578556467	0.09
T010252	4B	35255563	0.04
T010252	4D	23320316	0
T010253	4A	579429668	0.09
T010253	4B	34723764	0.09
T010253	4D	22948222	0
T010254	4A	579435180	0.09
T010254	4B	34718600	0.09
T010254	4D	22942306	0
T010255	4A	579521484	0.09
T010255	4B	34576682	0.09
T010255	4D	22587695	0
T010256	4A	579611106	0.09
T010256	4B	34277007	0.09
T010256	4D	22234731	0
T010257	4A	579855352	0.09
T010257	4B	34035780	0.09
T010257	4D	22030536	0
T010258	4A	579861760	0.09
T010258	4B	34029289	0.09
T010258	4D	22023896	0
T010259	4A	579865228	0.09
T010259	4B	34022703	0.09
T010259	4D	22018535	0
T010260	4A	580295322	0.14
T010260	4B	33631631	0.26
T010260	4D	21144530	0
T010261	4A	580303393	0.14
T010261	4B	33622842	0.26
T010261	4D	21151538	0
T010262	4A	580478624	0.14
T010262	4B	33360625	0.26
T010262	4D	21510768	0
T010263	4A	580487782	0.14
T010263	4B	33351904	0.26
T010263	4D	21519466	0
T010264	4A	580658201	0.14
T010264	4B	33068480	0.26
T010264	4D	21689317	0
T010265	4A	580718642	0.14
T010265	4B	32915453	0.38
T010265	4D	21759858	0
T010266	4A	580735016	0.14
T010266	4B	32897609	0.38
T010266	4D	21775795	0
T010267	4A	580898796	0.14
T010267	4B	32815688	0.38
T010267	4D	21879161	0
T010268	4A	580907199	0.14
T010268	4B	32806824	0.38
T010268	4D	21887517	0
T010269	4A	581143834	0.15
T010269	4B	32497374	0.38
T010269	4D	20565239	0
T010270	4A	581149048	0.15
T010270	4B	32489449	0.38
T010270	4D	20539760	0
T010271	4A	581151076	0.15
T010271	4B	32487018	0.38
T010271	4D	20535622	0
T010272	4A	581198432	0.15
T010272	4B	32422110	0.38
T010272	4D	20433167	0
T010273	4A	581270482	0.15
T010273	4B	32260390	0.38
T010273	4D	19688448	0
T010274	4A	581274554	0.15
T010274	4B	32256027	0.38
T010274	4D	19685891	0
T010275	4A	581279001	0.15
T010275	4B	32251587	0.38
T010275	4D	19677233	0
T010276	4A	581325852	0.15
T010276	4B	32179259	0.38
T010276	4D	19642547	0
T010278	4A	581333891	0.15
T010278	4B	32169900	0.38
T010278	4D	19549258	0
T010279	4A	581455822	0.15
T010279	4B	31972341	0.45
T010279	4D	19461369	0
T010280	4A	581469299	0.15
T010280	4B	31885572	0.45
T010280	4D	19441777	0
T010281	4A	581483860	0.15
T010281	4B	31876279	0.45
T010281	4D	19408697	0
T010283	4A	581753088	0.15
T010283	4B	31846690	0.45
T010283	4D	19396174	0
T010284	4A	581917118	0.15
T010284	4B	31682849	0.45
T010284	4D	19291522	0
T010285	4A	581939983	0.15
T010285	4B	31523394	0.45
T010285	4D	19182893	0
T010286	4A	582478465	0.26
T010286	4B	30862496	0.64
T010286	4D	18781998	0
T010287	4A	582508820	0.26
T010287	4B	30839219	0.64
T010287	4D	18725355	0
T010288	4A	582529405	0.26
T010288	4B	30729358	0.64
T010288	4D	18693517	0
T010289	4A	582840457	0.26
T010289	4B	30362809	0.64
T010289	4D	18468113	0
T010290	4A	583163037	0
T010290	4B	29673995	0.71
T010290	4D	17766355	0
T010291	4A	583421309	0
T010291	4B	29267529	0.71
T010291	4D	17251037	0
T010292	4A	583530052	0
T010292	4B	28954898	0.79
T010292	4D	16919478	0
T010293	4A	583704770	0
T010293	4B	28733442	0.79
T010293	4D	16816793	0
T010294	4A	583712786	0
T010294	4B	28726583	0.79
T010294	4D	16810090	0
T010295	4A	583755840	0
T010295	4B	28718425	0.79
T010295	4D	16800739	0
T010296	4A	583758461	0
T010296	4B	28716006	0.79
T010296	4D	16798300	0
T010297	4A	583761857	0
T010297	4B	28712773	0.79
T010297	4D	16795201	0
T010298	4A	583902654	0
T010298	4B	28624257	0.79
T010298	4D	16658356	0
T010299	4A	583908697	0
T010299	4B	28618333	0.79
T010299	4D	16652191	0
T010300	4A	583915148	0
T010300	4B	28543722	0.79
T010300	4D	16643859	0
T010301	4A	583941459	0
T010301	4B	28491742	0.79
T010301	4D	16608848	0
T010302	4A	583951315	0
T010302	4B	28416298	0.79
T010302	4D	16587328	0
T010303	4A	583970601	0
T010303	4B	28407708	0.79
T010303	4D	16543669	0
T010304	4A	583977506	0
T010304	4B	28401111	0.79
T010304	4D	16536625	0
T010305	4A	584040639	0
T010305	4B	28318912	0.79
T010305	4D	16448271	0
T010306	4A	584065727	0
T010306	4B	28195558	0.79
T010306	4D	16358409	0
T010307	4A	584123080	0
T010307	4B	28146080	0.79
T010307	4D	16248143	0
T010308	4A	584274509	0
T010308	4B	28071236	0.79
T010308	4D	16233594	0
T010309	4A	584346431	0
T010309	4B	27931363	1.47
T010309	4D	16154463	0
T010310	4A	584350795	0
T010310	4B	27905545	1.47
T010310	4D	16151833	0
T010311	4A	584388496	0
T010311	4B	27901929	1.47
T010311	4D	16147076	0
T010312	4A	584517705	0
T010312	4B	27788964	1.47
T010312	4D	15962625	0
T010313	4A	584520878	0
T010313	4B	27795606	1.47
T010313	4D	15965574	0
T010314	4A	584524442	0
T010314	4B	27798598	1.47
T010314	4D	16008091	0
T010315	4A	584533788	0
T010315	4B	27836521	1.47
T010315	4D	16018012	0
T010316	4A	584538553	0
T010316	4B	27866445	1.47
T010316	4D	16021432	0
T010317	4A	584548690	0
T010317	4B	27643166	1.47
T010317	4D	16058064	0
T010318	4A	584673946	0
T010318	4B	27527578	1.47
T010318	4D	15928076	0
T010319	4A	584697015	0
T010319	4B	27398147	1.47
T010319	4D	15874087	0
T010320	4A	584784222	0
T010320	4B	27241383	1.47
T010320	4D	15857429	0
T010321	4A	584811803	0
T010321	4B	27111941	1.47
T010321	4D	15789127	0
T010322	4A	584820307	0
T010322	4B	27107704	1.47
T010322	4D	15784070	0
T010323	4A	584884198	0
T010323	4B	26825709	1.02
T010323	4D	15770297	0
T010324	4A	584932936	0
T010324	4B	26798369	1.02
T010324	4D	15717467	0
T010325	4A	584938339	0
T010325	4B	26793133	1.02
T010325	4D	15711821	0
T010326	4A	584971672	0
T010326	4B	26665922	1.02
T010326	4D	15596434	0
T010327	4A	585030794	0
T010327	4B	26489177	1.02
T010327	4D	15554778	0
T010328	4A	585097083	0
T010328	4B	25954521	1.02
T010328	4D	15521202	0
T010329	4A	585210791	0
T010329	4B	25945782	1.02
T010329	4D	15450177	0
T010330	4A	585398742	0
T010330	4B	25887936	1.02
T010330	4D	15370491	0
T010331	4A	585438286	0
T010331	4B	25847538	1.02
T010331	4D	15361997	0
T010332	4A	585457328	0
T010332	4B	25835868	1.02
T010332	4D	15355017	0
T010333	4A	585462150	0
T010333	4B	25832104	1.02
T010333	4D	15351152	0
T010335	4A	586440941	0
T010335	4B	25265437	1.02
T010335	4D	14985637	6.92
T010336	4A	586699560	0
T010336	4B	24733608	1.04
T010336	4D	14858255	6.92
T010337	4A	588939937	0
T010337	4B	24051456	1.04
T010337	4D	13253027	3.06
T010338	4A	589013567	0
T010338	4B	24013304	1.04
T010338	4D	13245279	3.06
T010339	4A	589087472	0
T010339	4B	23837274	0.82
T010339	4D	13218997	3.06
T010341	4A	589495210	0
T010341	4B	23658219	0.82
T010341	4D	13042368	3.06
T010342	4A	589500501	0
T010342	4B	23663100	0.82
T010342	4D	13057569	3.06
T010343	4A	589505622	0
T010343	4B	23667777	0.82
T010343	4D	13062725	3.06
T010344	4A	589588382	0
T010344	4B	23465032	0.82
T010344	4D	12773636	3.24
T010345	4A	589600845	0
T010345	4B	23417754	0.82
T010345	4D	12718612	3.24
T010346	4A	589604998	0
T010346	4B	23406200	0.82
T010346	4D	12701987	3.24
T010347	4A	589662050	0
T010347	4B	23392333	0.82
T010347	4D	12714018	3.24
T010348	4A	589844671	0
T010348	4B	23356294	0.82
T010348	4D	12660229	3.24
T010349	4A	589879238	0
T010349	4B	22991291	0.87
T010349	4D	12599544	3.24
T010350	4A	590089717	0
T010350	4B	22901662	0.87
T010350	4D	12546839	3.24
T010351	4A	590095671	0
T010351	4B	22895991	0.87
T010351	4D	12540831	3.24
T010352	4A	590104189	0
T010352	4B	22879133	0.87
T010352	4D	12527638	3.24
T010353	4A	590109780	0
T010353	4B	22864530	0.87
T010353	4D	12522016	3.24
T010354	4A	590279000	0
T010354	4B	22274798	0.87
T010354	4D	12410073	3.24
T010355	4A	590500497	0
T010355	4B	21479147	0.66
T010355	4D	12019642	3.24
T010356	4A	590587591	0
T010356	4B	21552448	0.66
T010356	4D	11918607	2.92
T010357	4A	590591839	0
T010357	4B	21556453	0.66
T010357	4D	11914537	2.92
T010358	4A	590658217	0
T010358	4B	21932961	0.66
T010358	4D	11865055	2.92
T010359	4A	590664275	0
T010359	4B	21940598	0.66
T010359	4D	11858771	2.92
T010360	4A	590906824	0
T010360	4B	21372521	0.66
T010360	4D	11569250	2.92
T010361	4A	590943925	0
T010361	4B	21217445	0.66
T010361	4D	11508167	2.92
T010362	4A	590988764	0
T010362	4B	21196318	0.66
T010362	4D	11473385	2.92
T010363	4A	590996667	0
T010363	4B	21189824	0.66
T010363	4D	11367004	2.92
T010365	4A	591704816	0
T010365	4B	20594054	0
T010365	4D	10936751	2.92
T010366	4A	591848989	0
T010366	4B	20719975	0
T010366	4D	10970998	2.92
T010367	4A	591871442	0
T010367	4B	20740628	0
T010367	4D	10984673	2.92
T010368	4A	591876169	0
T010368	4B	20745307	0
T010368	4D	10989834	2.92
T010370	4A	591920704	0
T010370	4B	21148145	0.66
T010370	4D	11080264	2.92
T010371	4A	593281811	0
T010371	5B	641563326	0.2
T010371	4D	10687363	2.92
T010372	4A	593289084	0
T010372	4B	20002130	0
T010372	4D	10388828	2.92
T010373	4A	593335641	0
T010373	4B	19756850	0
T010373	4D	10272693	2.92
T010375	4A	593356125	0
T010375	4B	19736827	0
T010375	4D	10250920	2.92
T010376	4A	593744419	0
T010376	4B	18444023	0
T010376	4D	9577368	2.92
T010377	4A	593763900	0
T010377	4B	18424658	0
T010377	4D	9564018	2.92
T010378	4A	593916290	0
T010378	4B	18164779	0
T010378	4D	9498243	2.92
T010380	4A	594155303	0
T010380	4B	17265625	1.7
T010380	4D	9259847	2.92
T010382	4A	594183490	0
T010382	4B	17105846	1.7
T010382	4D	9225825	2.92
T010383	4A	594215317	0
T010383	4B	17094096	1.7
T010383	4D	9215345	2.92
T010384	4A	594270052	0
T010384	4B	17083871	1.7
T010384	4D	9206855	2.92
T010385	4A	594284156	0
T010385	4B	17061463	1.7
T010385	4D	9184062	2.92
T010386	4A	594364452	0
T010386	4B	16895121	4.19
T010386	4D	8997947	2.92
T010387	4A	594392887	0
T010387	4B	16877690	4.19
T010387	4D	8939694	2.92
T010389	4A	594442457	0
T010389	4B	16813650	4.19
T010389	4D	8890915	2.92
T010390	4A	594666205	0
T010390	4B	16090346	4.19
T010390	4D	8673855	2.92
T010391	4A	594683269	0
T010391	4B	16059873	4.19
T010391	4D	8658638	2.92
T010392	4A	594700653	0
T010392	4B	17044729	1.7
T010392	4D	8652899	2.92
T010393	4A	595051162	0.34
T010393	4B	15764876	1.85
T010393	4D	8407379	2.92
T010394	4A	595193387	0.34
T010394	4B	15752920	1.85
T010394	4D	8257874	2.92
T010395	4A	595217070	0.34
T010395	4B	15641581	1.85
T010395	4D	8207232	2.92
T010397	4A	595283213	0.34
T010397	4B	14653190	1.84
T010397	4D	8010646	2.92
T010398	4A	595295650	0.34
T010398	4B	15261430	1.85
T010398	4D	8150333	2.92
T010399	4A	595359757	0.34
T010399	4B	14388920	1.84
T010399	4D	7911437	2.64
T010400	4A	595418482	0.34
T010400	4B	14267192	1.84
T010400	4D	7898141	2.64
T010401	4A	595443402	0.34
T010401	4B	14055117	1.84
T010401	4D	7873572	2.64
T010402	4A	595547630	0.34
T010402	4B	14106064	1.84
T010402	4D	7845579	2.64
T010403	4A	595550301	0.34
T010403	4B	14109522	1.84
T010403	4D	7842860	2.64
T010404	4A	595554590	0.34
T010404	4B	14112975	1.84
T010404	4D	7839377	2.64
T010406	4A	595819309	0.34
T010406	4B	13946076	1.84
T010406	4D	7771279	2.64
T010407	4A	595845051	0.34
T010407	4B	13974864	1.84
T010407	4D	7759998	2.64
T010408	4A	595849971	0.34
T010408	4B	13979416	1.84
T010408	4D	7755562	2.64
T010409	4A	595875487	0.34
T010409	4B	13994703	1.84
T010409	4D	7736432	2.64
T010410	4A	595981242	0.34
T010410	4B	13424183	1.84
T010410	4D	7651386	2.64
T010411	4A	595987097	0.34
T010411	4B	13418804	1.84
T010411	4D	7645742	2.64
T010412	4A	595996203	0.34
T010412	4B	13409791	1.84
T010412	4D	7592887	2.64
T010413	4A	596002191	0.34
T010413	4B	13395651	1.84
T010413	4D	7587486	2.64
T010414	4A	596160669	0.34
T010414	4B	13300936	1.84
T010414	4D	7461383	2.64
T010415	4A	596222849	0.34
T010415	4B	13283160	1.84
T010415	4D	7415201	2.64
T010416	4A	596506511	0.34
T010416	4B	12528874	1.52
T010416	4D	7110119	2.64
T010417	4A	596571221	0.34
T010417	4B	12252501	1.52
T010417	4D	6970256	2.6
T010418	4A	596626254	0.34
T010418	4B	12229582	1.52
T010418	4D	6898102	2.6
T010419	4A	596673030	0.34
T010419	4B	12143148	1.52
T010419	4D	6778941	2.6
T010420	4A	596743370	0.34
T010420	4B	11928402	1.52
T010420	4D	6663976	2.6
T010421	4A	596762217	0.34
T010421	4B	11915345	1.52
T010421	4D	6651467	2.6
T010422	4A	596768630	0.34
T010422	4B	11903045	1.52
T010422	4D	6645593	2.6
T010424	4A	596790606	0.34
T010424	4B	11751420	1.52
T010424	4D	6595680	2.6
T010425	4A	596819509	0.34
T010425	4B	11743672	1.52
T010425	4D	6587208	2.6
T010426	4A	596828081	0.34
T010426	4B	11735245	1.52
T010426	4D	6573593	2.6
T010427	4A	596837950	0.34
T010427	4B	11712985	1.52
T010427	4D	6517722	2.6
T010428	4A	596921781	0.34
T010428	4B	11674069	1.52
T010428	4D	6493812	2.6
T010429	4A	597014487	0.34
T010429	4B	11657699	1.52
T010429	4D	6424278	2.6
T010430	4A	597024120	0.34
T010430	4B	11568173	1.52
T010430	4D	6292771	2.6
T010431	4A	597053280	0.34
T010431	4B	11434356	1.52
T010431	4D	6284484	2.6
T010432	4A	597669627	0.34
T010432	4B	10611780	1.52
T010432	4D	6046025	2.6
T010433	4A	597672410	0.34
T010433	4B	10608872	1.52
T010433	4D	6043207	2.6
T010434	4A	597680267	0.34
T010434	4B	10590430	1.52
T010434	4D	6035360	2.6
T010435	4A	597715007	0.34
T010435	4B	10524589	1.52
T010435	4D	5920391	2.6
T010436	4A	597725184	0.34
T010436	4B	10517737	1.52
T010436	4D	5812937	2.6
T010437	4A	597754400	0.34
T010437	4B	10437197	1.52
T010437	4D	5784930	2.6
T010438	4A	597828320	0.34
T010438	4B	9956367	1.59
T010438	4D	5693771	2.6
T010439	4A	597835526	0.34
T010439	4B	9951377	1.59
T010439	4D	5687868	2.6
T010440	4A	597843482	0.34
T010440	6B	625889147	0.19
T010440	4D	5677869	2.6
T010442	4A	597914402	0.34
T010442	4B	9705826	1.59
T010442	4D	5584572	2.6
T010444	4A	598055231	0.34
T010444	4B	9680126	1.59
T010444	4D	5554260	2.6
T010445	4A	598147849	0.34
T010445	4B	9516689	1.59
T010445	4D	5525262	2.6
T010447	4A	598714038	0.34
T010447	4B	7812051	1.3
T010447	4D	4762730	2.6
T010449	4A	598731355	0.34
T010449	4B	7831254	1.3
T010449	4D	4799777	2.6
T010451	4A	598779991	0.34
T010451	1B	46061308	0.12
T010451	4D	4490122	2.6
T010452	4A	598798637	0.34
T010452	4B	7402250	1.3
T010452	4D	4475567	2.6
T010453	4A	599319864	1.47
T010453	4B	7045213	1.3
T010453	4D	4359993	2.6
T010454	4A	599323952	1.47
T010454	4B	7040322	1.3
T010454	4D	4355625	2.6
T010456	4A	599731380	1.47
T010456	4B	4518781	1.05
T010456	4D	3858109	2.6
T010457	4A	599844345	1.47
T010457	4B	4538386	1.05
T010457	4D	4105669	2.6
T010458	4A	599890083	1.47
T010458	4B	4523731	1.05
T010458	4D	4134233	2.6
T010459	4A	600900044	1.55
T010459	4B	4895862	1.05
T010459	4D	3722317	2.6
T010460	4A	600904096	1.55
T010460	4B	4850626	1.05
T010460	4D	3727081	2.6
T010461	4A	601040669	1.55
T010461	4B	5456614	1.05
T010461	4D	3600151	2.6
T010462	4A	601278145	1.55
T010462	4B	6010005	1.01
T010462	4D	3436014	2.6
T010463	4A	601284261	1.55
T010463	4B	6030059	1.01
T010463	4D	3428142	2.6
T010464	4A	601312342	1.55
T010464	4B	4953083	1.05
T010464	4D	3714544	2.6
T010465	4A	601357173	1.55
T010465	4B	6140618	1.01
T010465	4D	3403953	2.6
T010466	4A	602260697	1.55
T010466	4B	3855216	1.05
T010466	4D	3258578	2.6
T010467	4A	602270794	1.55
T010467	4B	3833023	1.05
T010467	4D	3252557	2.6
T010468	4A	602273539	1.55
T010468	4B	3830491	1.05
T010468	4D	3249985	2.6
T010471	4A	603373900	1.55
T010471	4B	2149378	1.05
T010471	4D	1414891	2.6
T010472	4A	603378895	1.55
T010472	4B	2037689	1.05
T010472	4D	1410220	2.6
T010473	4A	603407708	1.55
T010473	4B	1853668	1.05
T010473	4D	1350551	2.6
T010474	4A	603448051	1.55
T010474	4B	1788176	1.05
T010474	4D	1366725	2.6
T010475	4A	603453366	1.55
T010475	4B	1783129	1.05
T010475	4D	1372319	2.6
T010476	4A	603460627	1.55
T010476	4B	1776280	1.05
T010476	4D	1378865	2.6
T010477	4A	603488964	1.55
T010477	4B	538450	1.05
T010477	4D	1299544	2.6
T010478	4A	603507271	1.55
T010478	4B	593503	1.05
T010478	4D	1251645	2.6
T010479	4A	603512445	1.55
T010479	4B	607745	1.05
T010479	4D	1247191	2.6
T010480	4A	603531942	1.55
T010480	4B	622212	1.05
T010480	4D	1242791	2.6
T010481	4A	603635083	1.55
T010481	4B	805484	1.05
T010481	4D	1206300	2.6
T010482	4A	603678760	1.55
T010482	5B	711184274	0.79
T010482	5D	560499291	0
T010483	4A	603728070	1.55
T010483	6B	134808643	0.06
T010483	6D	60519625	0.19
T010484	4A	604084961	1.55
T010484	5B	710631348	0.79
T010484	5D	560248563	0
T010485	4A	604102556	1.55
T010485	5B	710611401	0.79
T010485	5D	560227385	0
T010486	4A	605026066	2.61
T010486	5B	710186787	0.79
T010486	5D	556867396	0
T010487	4A	605136382	2.61
T010487	5B	710209666	0.79
T010487	5D	556619247	0
T010488	4A	605643714	2.61
T010488	5B	709585846	0.79
T010488	5D	556999613	0
T010490	4A	605650994	2.61
T010490	5B	709561557	0.79
T010490	5D	557006220	0
T010492	4A	605712815	2.61
T010492	5B	709367798	0.79
T010492	5D	557193150	0
T010493	4A	605725565	2.61
T010493	5B	709339854	0.79
T010493	5D	557206198	0
T010494	4A	606346738	1.38
T010494	5B	708962032	0.79
T010494	5D	564835149	0
T010495	4A	606363855	1.38
T010495	5B	709006068	0.79
T010495	5D	564846916	0
T010496	4A	606372362	1.38
T010496	5B	708374658	0.79
T010496	5D	564930979	0
T010497	4A	606412031	1.38
T010497	5B	708337328	0.79
T010497	5D	564976990	0
T010498	4A	606524446	1.38
T010498	5B	708238963	0.79
T010498	5D	565051055	0
T010499	4A	606538690	1.38
T010499	5B	708220632	0.79
T010499	5D	565139459	0
T010500	4A	606609146	1.38
T010500	5B	708183995	0.79
T010500	5D	565196281	0
T010501	4A	606812364	1.38
T010501	5B	707875213	0.92
T010501	5D	565349511	0
T010503	4A	607261746	1.33
T010503	5B	707440472	0.92
T010503	5D	565702738	0
T010504	4A	607270191	1.33
T010504	5B	707432497	0.92
T010504	5D	565710034	0
T010505	4A	607427997	1.33
T010505	5B	707174238	0.92
T010505	5D	565909244	0
T010506	4A	607433571	1.33
T010506	5B	707163215	0.92
T010506	5D	565952196	0
T010507	4A	607634688	1.33
T010507	5B	707133196	0.92
T010507	5D	565976360	0
T010508	4A	608044221	1.33
T010508	5B	706853205	1.06
T010508	5D	564587625	0
T010509	4A	608269140	1.33
T010509	5B	706712721	1.06
T010509	5D	564228716	0
T010510	4A	608555799	1.33
T010510	5B	706354974	1.06
T010510	5D	563973308	0
T010512	4A	608561828	1.33
T010512	5B	706347937	1.06
T010512	5D	563966484	0
T010513	4A	608606124	1.33
T010513	5B	706308058	1.06
T010513	5D	563856928	0
T010514	4A	608610443	1.33
T010514	5B	706304189	1.06
T010514	5D	563852875	0
T010516	4A	608985534	1.33
T010516	5B	705802147	1.07
T010516	5D	563604424	0
T010517	4A	608990607	1.33
T010517	5B	705796794	1.07
T010517	5D	563600165	0
T010518	4A	609082414	1.37
T010518	5B	705619597	1.07
T010518	5D	563400860	0
T010522	4A	609920106	1.37
T010522	5B	705258451	1.07
T010522	5D	557538816	0
T010523	4A	609927806	1.37
T010523	5B	705136611	1.07
T010523	5D	557545753	0
T010524	4A	610035392	1.52
T010524	5B	705054520	1.07
T010524	5D	557947336	0
T010525	4A	610041756	1.52
T010525	5B	705041354	1.07
T010525	5D	557941604	0
T010526	4A	610251643	1.52
T010526	5B	704993987	1.65
T010526	5D	557825848	0
T010527	4A	610262367	1.52
T010527	5B	704916157	1.65
T010527	5D	557777775	0
T010528	4A	610487081	1.52
T010528	5B	704881417	1.65
T010528	5D	558245252	0
T010529	4A	610495153	1.52
T010529	5B	704869952	1.65
T010529	5D	558268075	0
T010530	4A	610498858	1.52
T010530	5B	704866376	1.65
T010530	5D	558271467	0
T010531	4A	610623817	1.52
T010531	5B	704845643	1.65
T010531	5D	558289749	0
T010532	4A	611270077	1.78
T010532	5B	704302693	1.65
T010532	5D	558347235	0
T010533	4A	611581370	1.78
T010533	5B	704241792	1.65
T010533	5D	558440092	0
T010534	4A	611591370	1.78
T010534	5B	704227727	1.65
T010534	5D	558533616	0
T010535	4A	611688905	1.78
T010535	5B	704168512	1.65
T010535	5D	558581295	0
T010536	4A	612064009	1.73
T010536	5B	693004530	2.05
T010536	5D	558953737	0
T010537	4A	612075669	1.73
T010537	5B	693181767	2.05
T010537	5D	558970231	0
T010538	4A	612112208	1.73
T010538	5B	693204617	2.05
T010538	5D	559107596	0
T010539	4A	612429903	1.73
T010539	5B	693663711	2.05
T010539	5D	559419241	0
T010542	4A	613324085	1.87
T010542	5B	693996111	2.05
T010542	5D	559731249	0
T010543	4A	613367429	1.87
T010543	5B	694034783	2.18
T010543	5D	559834067	0
T010544	4A	613403838	1.87
T010544	5B	694159041	2.18
T010544	5D	559858807	0
T010545	4A	613414277	1.87
T010545	5B	694169305	2.18
T010545	5D	559894071	0
T010546	4A	613418696	1.87
T010546	5B	694173463	2.18
T010546	5D	559897378	0
T010547	4A	613423226	1.87
T010547	5B	694177786	2.18
T010547	5D	556377676	0
T010548	4A	613582141	1.87
T010548	5B	694693322	2.18
T010548	5D	556140269	0
T010549	4A	613610691	1.87
T010549	5B	694522824	2.18
T010549	5D	556230496	0
T010550	4A	613700912	1.87
T010550	5B	710480722	0.79
T010550	5D	560042954	0
T010551	4A	613766997	1.87
